time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
394	53	0	17	0	1867776	0	69
395	57	0	70	0	1970176	0	139
396	56	0	14	0	1183744	0	27
397	57	0	4	0	57344	0	3
398	56	0	6	0	299008	0	4
399	54	0	7	0	339968	0	4
400	53	0	6	0	200704	0	3
401	54	0	12	0	577536	0	12
402	52	0	7	0	352256	0	7
403	55	0	11	0	598016	0	11
404	57	0	14	0	1048576	0	24
405	56	0	18	0	372736	0	10
406	57	0	6	0	208896	0	3
407	54	0	19	0	1388544	0	55
408	46	0	8	0	98304	0	7
409	36	0	12	0	1044480	0	20
410	33	6	9	53248	536576	32	6
411	36	2	7	12288	679936	10	12
412	21	2	9	45056	737280	0	23
413	51	0	5	0	483328	0	14
414	54	13	12	118784	905216	51	27
415	54	3	3	20480	184320	2	2
416	57	3	22	12288	2408448	1	77
417	55	4	21	16384	1957888	0	83
418	50	5	10	20480	176128	1	5
419	32	4	13	45056	151552	0	4
420	47	0	38	0	368640	0	7
421	40	15	7	274432	94208	33	2
422	28	2	12	57344	1003520	1	19
423	20	10	149	98304	3819520	74	347
424	53	21	14	176128	942080	57	20
425	57	1	77	32768	1454080	11	165
426	57	9	3	102400	20480	27	2
427	58	6	6	151552	700416	22	18
428	53	1	11	32768	966656	0	27
429	57	3	2	53248	77824	31	2
430	57	13	15	176128	1105920	4	21
431	61	3	28	20480	3137536	1	146
432	56	2	11	12288	798720	0	9
433	60	4	6	94208	405504	1	4
434	57	6	11	139264	946176	3	17
435	55	6	13	176128	1032192	1	32
436	56	1	6	4096	667648	0	15
437	57	8	18	163840	1781760	4	47
438	53	31	44	344064	5365760	68	11131
439	55	50	8	622592	516096	98	13
440	55	28	7	303104	602112	23	10
441	39	0	11	0	1245184	0	43
442	17	0	14	0	1626112	0	79
443	16	0	13	0	1527808	0	41
444	15	0	0	0	0	0	0
445	15	0	0	0	0	0	0
446	14	0	0	0	0	0	0
447	15	0	0	0	0	0	0
448	15	0	0	0	0	0	0
449	26	0	0	0	0	0	0
450	42	17	63	147456	7094272	48	1559
451	33	4	29	65536	1433600	1	17
452	15	11	22	90112	868352	1	20
453	16	39	13	4820992	626688	143	9
454	15	0	0	0	0	0	0
455	15	2	232	16384	3018752	2	760
456	16	3	0	32768	0	2	0
457	16	0	0	0	0	0	0
458	14	0	5	0	73728	0	3
459	14	0	0	0	0	0	0
460	13	0	0	0	0	0	0
461	14	0	0	0	0	0	0
462	13	0	0	0	0	0	0
463	15	0	0	0	0	0	0
464	14	0	0	0	0	0	0
465	14	0	0	0	0	0	0
466	14	0	0	0	0	0	0
467	27	0	0	0	0	0	0
468	24	2	1	94208	24576	2	2
469	16	43	35	1257472	4489216	187	7528
470	44	0	38	0	4603904	0	297
471	56	27	67	299008	2363392	129	3080
472	61	21	44	348160	2805760	7	74
473	59	24	17	475136	1277952	9	14
474	35	6	29	61440	2183168	1	35
475	17	11	26	86016	843776	65	14
476	14	1	14	16384	319488	0	7
477	17	0	21	0	2072576	0	114
478	48	4	11	32768	565248	8	13
479	47	8	179	110592	2205696	46	281
480	39	20	21	278528	1482752	605	867
481	23	3	21	12288	1413120	9	413
482	37	6	16	86016	581632	25	7
483	29	21	23	368640	712704	371	1030
484	45	3	21	53248	905216	332	847
485	33	34	50	512000	1460736	622	1330
486	35	40	192	430080	2353664	713	10756
487	38	45	54	618496	626688	2176	2683
488	49	31	56	258048	458752	1487	2230
489	39	47	90	442368	712704	828	1667
490	60	64	59	462848	552960	110	27
491	58	180	90	1146880	1060864	195	60
492	55	37	40	499712	876544	7	24
493	57	37	24	655360	786432	8	18
494	40	33	57	376832	1355776	5	32
495	15	44	52	638976	790528	83	26
496	17	50	11	349184	188416	47	3
497	23	60	138	360448	2164736	151	282
498	16	15	0	61440	0	19	0
499	19	43	6	241664	110592	137	4
500	15	53	19	306176	741376	14	14
501	16	70	49	1369600	2174976	46	36
502	18	15	15	184320	843776	26	10
503	15	24	15	348160	372736	25	5
504	14	20	7	299008	294912	14	2
505	14	11	9	167936	385024	2	4
506	14	7	2	155648	65536	2	0
507	13	31	24	753664	1449984	39	118
508	16	43	353	456704	2149376	85	12208
509	17	5	2	205312	159744	2	1
510	17	10	7	237568	569344	2	4
511	16	55	52	2129920	3473408	160	74
512	18	13	8	360448	327680	4	2
513	15	36	40	851968	2027520	49	36
514	15	42	26	647168	847872	73	6
515	15	24	26	540672	1404928	10	16
516	13	24	148	565248	3075072	64	309
517	14	32	9	467456	708608	75	4
518	14	25	32	749568	2719744	43	49
519	14	23	27	557056	1986560	8	18
520	14	17	9	499712	450560	4	3
522	15	16	17	471040	1409024	25	17
523	15	16	18	520192	1466368	4	17
524	23	12	7	352256	561152	10	3
525	17	8	7	147456	618496	2	3
526	15	35	42	720896	3715072	65	92
527	15	26	33	770048	2437120	7	36
528	14	9	5	225280	507904	11	3
529	21	13	8	339968	503808	3	5
530	15	35	50	745472	4374528	70	300
531	15	14	43	417792	4919296	4	18292
532	14	74	29	1187840	1761280	21	21
533	14	23	25	585728	1634304	39	26
534	15	10	10	282624	344064	3	6
535	14	10	7	241664	585728	2	3
536	14	15	6	274432	421888	15	3
537	15	37	57	999424	3837952	55	69
538	16	13	12	319488	585728	3	5
539	16	36	30	2306048	3387392	42	117
540	15	11	9	196608	618496	17	7
541	15	14	9	258048	438272	3	2
542	14	27	53	651264	3792896	41	69
543	14	39	15	942080	1024000	81	26
544	15	34	36	880640	2273280	9	22
545	15	21	11	348160	487424	5	3
546	15	36	43	905216	2486272	10	52
547	15	31	164	565248	2690048	54	360
548	15	34	36	675840	1646592	16	21
549	14	34	22	618496	720896	17	7
550	15	32	29	671744	1335296	19	13
551	15	44	21	2429440	1904640	81	37
552	15	56	28	659968	1589248	21	18
553	24	80	8	1044480	700416	52	6
554	55	40	113	566272	1798144	159	230
555	54	97	82	815104	1007616	143	114
556	54	43	55	565248	1777664	66	61
557	53	25	46	286720	1843712	4	30
558	55	50	186	622592	2899456	103	450
559	54	25	38	454656	913408	9	22
560	54	62	56	1617920	1859584	108	42
561	53	42	45	611328	1523712	40	45
562	61	51	58	811008	1261568	71	28
563	56	46	28	386048	1372160	31	19
564	56	86	166	918528	3581952	41	521
565	54	29	45	335872	1298432	5	29
566	54	23	37	307200	851968	15	18
567	53	13	27	77824	995328	25	23
568	55	8	22	110592	1318912	1	17
569	55	30	45	360448	1339392	11	32
570	56	11	26	139264	1073152	6	21
571	55	30	35	270336	1122304	15	21
572	56	23	35	303104	1843200	17	53
573	45	23	28	425984	1515520	7	22
574	35	11	155	147456	3655680	5	262
575	52	42	6	1052672	135168	37	2
576	33	11	18	212992	1277952	2	18
577	14	1	163	16384	2703360	1	479
578	40	0	0	0	0	0	0
579	54	95	38	864256	2326528	158	87
580	60	65	39	487424	1138688	11	27
581	62	40	24	421888	1007616	59	20
582	54	19	27	147456	860160	29	18
583	54	19	160	323584	4855808	87	375
584	53	18	9	458752	425984	4	7
